code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
DIG,2021-10-21,15:10:03,HOSE,STOCK,38.35,41.0,35.7,38.9,40.0,38.55,39.9,39.21,38.9,40.0,38.55,39.9,39.21,7651500.0,300018000000.0,105000.0,3759000000.0,1.55,1.55,4.0417
DIG,2021-10-20,15:10:02,HOSE,STOCK,37.35,39.95,34.75,37.25,39.3,37.25,38.35,38.36,37.25,39.3,37.25,38.35,38.36,9870500.0,378643405000.0,0.0,0.0,1.0,1.0,2.6774
DIG,2021-10-19,15:10:03,HOSE,STOCK,38.15,40.8,35.5,38.05,38.15,37.3,37.35,37.65,38.05,38.15,37.3,37.35,37.65,8316400.0,313153735000.0,30000.0,1140000000.0,-0.8,-0.8,-2.097
DIG,2021-10-18,15:10:02,HOSE,STOCK,37.4,40.0,34.8,37.55,38.4,37.55,38.15,38.08,37.55,38.4,37.55,38.15,38.08,8939900.0,340447240000.0,0.0,0.0,0.75,0.75,2.0053
DIG,2021-10-15,15:10:03,HOSE,STOCK,37.4,40.0,34.8,37.7,38.2,36.7,37.4,37.59,37.7,38.2,36.7,37.4,37.59,9412500.0,353805515000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-10-14,15:10:02,HOSE,STOCK,35.4,37.85,32.95,35.8,37.5,35.7,37.4,36.85,35.8,37.5,35.7,37.4,36.85,13356200.0,492205125000.0,0.0,0.0,2.0,2.0,5.6497
DIG,2021-10-13,15:10:02,HOSE,STOCK,34.8,37.2,32.4,35.2,35.7,34.9,35.4,35.4,35.2,35.7,34.9,35.4,35.4,7369900.0,260922320000.0,450000.0,15750000000.0,0.6,0.6,1.7241
DIG,2021-10-12,15:10:02,HOSE,STOCK,33.6,35.95,31.25,33.85,35.2,33.55,34.8,34.38,33.85,35.2,33.55,34.8,34.38,11015900.0,378712355000.0,0.0,0.0,1.2,1.2,3.5714
DIG,2021-10-11,15:10:02,HOSE,STOCK,33.6,35.95,31.25,34.0,34.4,33.5,33.6,33.85,34.0,34.4,33.5,33.6,33.85,7767400.0,262916880000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-10-08,15:10:03,HOSE,STOCK,33.25,35.55,30.95,33.8,34.5,33.4,33.6,33.91,33.8,34.5,33.4,33.6,33.91,7017700.0,237999685000.0,0.0,0.0,0.35,0.35,1.0526
DIG,2021-10-07,15:10:02,HOSE,STOCK,33.25,35.55,30.95,33.5,34.1,33.25,33.25,33.67,33.5,34.1,33.25,33.25,33.67,6183600.0,208213445000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-10-06,15:10:03,HOSE,STOCK,31.1,33.25,28.95,31.9,33.25,31.5,33.25,32.77,31.9,33.25,31.5,33.25,32.77,12520700.0,410318835000.0,0.0,0.0,2.15,2.15,6.9132
DIG,2021-10-05,15:10:02,HOSE,STOCK,30.05,32.15,27.95,30.5,31.4,30.0,31.1,30.79,30.5,31.4,30.0,31.1,30.79,4583300.0,141122640000.0,0.0,0.0,1.05,1.05,3.4942
DIG,2021-10-04,15:10:01,HOSE,STOCK,30.5,32.6,28.4,30.5,31.4,29.5,30.05,30.23,30.5,31.4,29.5,30.05,30.23,6076600.0,183693590000.0,0.0,0.0,-0.45,-0.45,-1.4754
DIG,2021-10-01,15:10:02,HOSE,STOCK,31.0,33.15,28.85,30.65,31.2,30.5,30.5,30.88,30.65,31.2,30.5,30.5,30.88,4461300.0,137750250000.0,487316.0,14142066600.0,-0.5,-0.5,-1.6129
DIG,2021-09-30,15:09:01,HOSE,STOCK,31.0,33.15,28.85,31.3,32.0,30.95,31.0,31.27,31.3,32.0,30.95,31.0,31.27,3555400.0,111172370000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-09-29,15:09:01,HOSE,STOCK,31.0,33.15,28.85,30.8,31.7,30.4,31.0,31.11,30.8,31.7,30.4,31.0,31.11,6735500.0,209521865000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-09-28,15:09:02,HOSE,STOCK,29.4,31.45,27.35,29.0,31.0,28.8,31.0,29.75,29.0,31.0,28.8,31.0,29.75,8840600.0,263050040000.0,0.0,0.0,1.6,1.6,5.4422
DIG,2021-09-27,15:09:03,HOSE,STOCK,31.6,33.8,29.4,31.55,31.9,29.4,29.4,30.51,31.55,31.9,29.4,29.4,30.51,10003500.0,305224715000.0,0.0,0.0,-2.2,-2.2,-6.962
DIG,2021-09-24,15:09:03,HOSE,STOCK,31.8,34.0,29.6,31.8,32.15,31.6,31.6,31.78,31.8,32.15,31.6,31.6,31.78,4210900.0,133836405000.0,0.0,0.0,-0.2,-0.2,-0.6289
DIG,2021-09-23,15:09:03,HOSE,STOCK,32.2,34.45,29.95,32.5,33.15,31.8,31.8,32.5,32.5,33.15,31.8,31.8,32.5,5532200.0,179782620000.0,0.0,0.0,-0.4,-0.4,-1.2422
DIG,2021-09-22,15:09:02,HOSE,STOCK,32.1,34.3,29.9,32.3,32.7,31.8,32.2,32.19,32.3,32.7,31.8,32.2,32.19,4831000.0,155505590000.0,0.0,0.0,0.1,0.1,0.3115
DIG,2021-09-21,15:09:02,HOSE,STOCK,32.0,34.2,29.8,31.1,32.8,30.6,32.1,31.36,31.1,32.8,30.6,32.1,31.36,11863300.0,372018880000.0,0.0,0.0,0.1,0.1,0.3125
DIG,2021-09-20,15:09:02,HOSE,STOCK,34.05,36.4,31.7,33.45,33.9,32.0,32.0,32.81,33.45,33.9,32.0,32.0,32.81,11818300.0,387805805000.0,0.0,0.0,-2.05,-2.05,-6.0206
DIG,2021-09-17,15:09:02,HOSE,STOCK,33.1,35.4,30.8,33.6,34.3,33.3,34.05,33.87,33.6,34.3,33.3,34.05,33.87,9864000.0,334086245000.0,0.0,0.0,0.95,0.95,2.8701
DIG,2021-09-16,15:09:02,HOSE,STOCK,32.4,34.65,30.15,32.85,33.2,32.45,33.1,32.87,32.85,33.2,32.45,33.1,32.87,5163400.0,169732355000.0,0.0,0.0,0.7,0.7,2.1605
DIG,2021-09-15,15:09:03,HOSE,STOCK,31.75,33.95,29.55,31.7,33.0,31.5,32.4,32.34,31.7,33.0,31.5,32.4,32.34,4802900.0,155344985000.0,0.0,0.0,0.65,0.65,2.0472
DIG,2021-09-14,15:09:01,HOSE,STOCK,32.55,34.8,30.3,32.3,32.95,31.1,31.75,31.99,32.3,32.95,31.1,31.75,31.99,11020500.0,352549990000.0,0.0,0.0,-0.8,-0.8,-2.4578
DIG,2021-09-13,15:09:02,HOSE,STOCK,33.7,36.05,31.35,33.75,34.0,32.35,32.55,32.95,33.75,34.0,32.35,32.55,32.95,13771600.0,453708835000.0,0.0,0.0,-1.15,-1.15,-3.4125
DIG,2021-09-10,15:09:03,HOSE,STOCK,34.1,36.45,31.75,34.3,34.3,33.6,33.7,33.88,34.3,34.3,33.6,33.7,33.88,6236900.0,211279975000.0,0.0,0.0,-0.4,-0.4,-1.173
DIG,2021-09-09,15:09:02,HOSE,STOCK,33.6,35.95,31.25,34.0,34.3,33.5,34.1,33.87,34.0,34.3,33.5,34.1,33.87,4133100.0,139984270000.0,0.0,0.0,0.5,0.5,1.4881
DIG,2021-09-08,15:09:03,HOSE,STOCK,33.3,35.6,31.0,33.05,34.05,33.05,33.6,33.65,33.05,34.05,33.05,33.6,33.65,6705600.0,225644020000.0,0.0,0.0,0.3,0.3,0.9009
DIG,2021-09-07,15:09:05,HOSE,STOCK,34.9,37.3,32.5,34.5,34.7,33.0,33.3,33.87,34.5,34.7,33.0,33.3,33.87,18877300.0,639428640000.0,0.0,0.0,-1.6,-1.6,-4.5845
DIG,2021-09-06,15:09:02,HOSE,STOCK,35.65,38.1,33.2,35.95,36.25,34.85,34.9,35.66,35.95,36.25,34.85,34.9,35.66,12458200.0,444247610000.0,0.0,0.0,-0.75,-0.75,-2.1038
DIG,2021-09-01,15:09:03,HOSE,STOCK,34.9,37.3,32.5,34.8,36.0,34.6,35.65,35.55,34.8,36.0,34.6,35.65,35.55,8905000.0,316549865000.0,0.0,0.0,0.75,0.75,2.149
DIG,2021-08-31,15:08:02,HOSE,STOCK,33.7,36.05,31.35,33.8,35.6,33.5,34.9,34.91,33.8,35.6,33.5,34.9,34.91,18841000.0,657735935000.0,0.0,0.0,1.2,1.2,3.5608
DIG,2021-08-30,15:08:04,HOSE,STOCK,33.7,36.05,31.35,33.8,34.4,33.3,33.7,33.82,33.8,34.4,33.3,33.7,33.82,11127900.0,376366365000.0,26559.0,895038300.0,0.0,0.0,0.0
DIG,2021-08-27,15:08:03,HOSE,STOCK,32.55,34.8,30.3,32.0,34.5,31.9,33.7,33.29,32.0,34.5,31.9,33.7,33.29,17419500.0,579966730000.0,0.0,0.0,1.15,1.15,3.533
DIG,2021-08-26,15:08:03,HOSE,STOCK,32.7,34.95,30.45,33.3,33.5,32.0,32.55,32.89,33.3,33.5,32.0,32.55,32.89,8716500.0,286647575000.0,0.0,0.0,-0.15,-0.15,-0.4587
DIG,2021-08-25,15:08:03,HOSE,STOCK,30.6,32.7,28.5,30.8,32.7,30.6,32.7,31.39,30.8,32.7,30.6,32.7,31.39,9676500.0,303769935000.0,0.0,0.0,2.1,2.1,6.8627
DIG,2021-08-24,15:08:02,HOSE,STOCK,32.45,34.7,30.2,33.0,33.2,30.5,30.6,31.44,33.0,33.2,30.5,30.6,31.44,13581300.0,426981605000.0,0.0,0.0,-1.85,-1.85,-5.7011
DIG,2021-08-23,15:08:03,HOSE,STOCK,32.5,34.75,30.25,32.25,33.5,31.6,32.45,32.77,32.25,33.5,31.6,32.45,32.77,13341300.0,437198475000.0,0.0,0.0,-0.05,-0.05,-0.1538
DIG,2021-08-20,15:08:01,HOSE,STOCK,34.8,37.2,32.4,34.35,34.9,32.4,32.5,33.47,34.35,34.9,32.4,32.5,33.47,22874200.0,765543685000.0,0.0,0.0,-2.3,-2.3,-6.6092
DIG,2021-08-19,15:08:01,HOSE,STOCK,34.0,36.35,31.65,34.5,35.3,34.5,34.8,34.91,34.5,35.3,34.5,34.8,34.91,7994000.0,279051205000.0,0.0,0.0,0.8,0.8,2.3529
DIG,2021-08-18,15:08:01,HOSE,STOCK,32.15,34.4,29.9,32.0,34.4,31.9,34.0,33.54,32.0,34.4,31.9,34.0,33.54,12154000.0,407680090000.0,0.0,0.0,1.85,1.85,5.7543
DIG,2021-08-17,15:08:02,HOSE,STOCK,33.9,36.25,31.55,33.45,33.55,32.15,32.15,32.76,33.45,33.55,32.15,32.15,32.76,17656000.0,578429940000.0,0.0,0.0,-1.75,-1.75,-5.1622
DIG,2021-08-16,15:08:01,HOSE,STOCK,34.0,36.35,31.65,35.0,35.0,33.9,33.9,34.41,35.0,35.0,33.9,33.9,34.41,13009500.0,447614060000.0,20000.0,634000000.0,-0.1,-0.1,-0.2941
DIG,2021-08-13,15:08:01,HOSE,STOCK,32.55,34.8,30.3,32.0,34.6,30.9,34.0,32.09,32.0,34.6,30.9,34.0,32.09,15929400.0,511215480000.0,0.0,0.0,1.45,1.45,4.4547
DIG,2021-08-12,15:08:02,HOSE,STOCK,30.6,32.7,28.5,31.0,32.7,31.0,32.55,32.44,31.0,32.7,31.0,32.55,32.44,18911600.0,613434185000.0,0.0,0.0,1.95,1.95,6.3725
DIG,2021-08-11,15:08:02,HOSE,STOCK,30.3,32.4,28.2,30.3,30.85,29.7,30.6,30.42,30.3,30.85,29.7,30.6,30.42,15671800.0,476734355000.0,0.0,0.0,0.3,0.3,0.9901
DIG,2021-08-10,15:08:03,HOSE,STOCK,30.8,32.95,28.65,31.2,31.45,29.75,30.3,30.48,31.2,31.45,29.75,30.3,30.48,22463500.0,684783540000.0,0.0,0.0,-0.5,-0.5,-1.6234
DIG,2021-08-09,15:08:02,HOSE,STOCK,29.05,31.05,27.05,29.3,30.9,29.25,30.8,30.36,29.3,30.9,29.25,30.8,30.36,14605800.0,443426360000.0,0.0,0.0,1.75,1.75,6.0241
DIG,2021-08-06,15:08:04,HOSE,STOCK,27.75,29.65,25.85,27.8,29.65,27.4,29.05,28.8,27.8,29.65,27.4,29.05,28.8,17865900.0,514493650000.0,0.0,0.0,1.3,1.3,4.6847
DIG,2021-08-05,15:08:05,HOSE,STOCK,27.2,29.1,25.3,27.2,28.15,27.05,27.75,27.82,27.2,28.15,27.05,27.75,27.82,10349700.0,287967425000.0,0.0,0.0,0.55,0.55,2.0221
DIG,2021-08-04,15:08:03,HOSE,STOCK,25.85,27.65,24.05,26.35,27.5,26.3,27.2,27.04,26.35,27.5,26.3,27.2,27.04,19655200.0,531389270000.0,0.0,0.0,1.35,1.35,5.2224
DIG,2021-08-03,15:08:02,HOSE,STOCK,25.3,27.05,23.55,25.35,25.95,25.15,25.85,25.55,25.35,25.95,25.15,25.85,25.55,7361000.0,188058570000.0,0.0,0.0,0.55,0.55,2.1739
DIG,2021-08-02,15:08:02,HOSE,STOCK,25.6,27.35,23.85,25.25,26.1,25.2,25.3,25.52,25.25,26.1,25.2,25.3,25.52,5303900.0,135358570000.0,0.0,0.0,-0.3,-0.3,-1.1719
DIG,2021-07-30,15:07:01,HOSE,STOCK,25.15,26.9,23.4,25.2,26.15,25.1,25.6,25.73,25.2,26.15,25.1,25.6,25.73,8428600.0,216896685000.0,0.0,0.0,0.45,0.45,1.7893
DIG,2021-07-29,15:07:03,HOSE,STOCK,24.95,26.65,23.25,25.05,25.2,24.7,25.15,24.95,25.05,25.2,24.7,25.15,24.95,5504400.0,137357500000.0,0.0,0.0,0.2,0.2,0.8016
DIG,2021-07-28,15:07:03,HOSE,STOCK,24.5,26.2,22.8,24.4,25.5,24.3,24.95,25.06,24.4,25.5,24.3,24.95,25.06,7046200.0,176585405000.0,0.0,0.0,0.45,0.45,1.8367
DIG,2021-07-27,15:07:02,HOSE,STOCK,24.65,26.35,22.95,25.0,25.05,24.0,24.5,24.729,25.0,25.05,24.0,24.5,24.729,6942500.0,171682795000.0,0.0,0.0,-0.15,-0.15,-0.6085
DIG,2021-07-26,15:07:03,HOSE,STOCK,23.5,25.1,21.9,23.3,25.0,23.2,24.65,24.194,23.3,25.0,23.2,24.65,24.194,6889400.0,166682625000.0,0.0,0.0,1.15,1.15,4.8936
DIG,2021-07-23,15:07:02,HOSE,STOCK,23.5,25.1,21.9,23.7,24.5,23.45,23.5,23.93,23.7,24.5,23.45,23.5,23.93,7180600.0,171803740000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-07-22,15:07:02,HOSE,STOCK,22.0,23.5,20.5,21.95,23.5,21.75,23.5,23.02,21.95,23.5,21.75,23.5,23.02,7460500.0,171757665000.0,23400.0,549900000.0,1.5,1.5,6.8182
DIG,2021-07-21,15:07:01,HOSE,STOCK,22.3,23.85,20.75,22.3,22.65,22.0,22.0,22.28,22.3,22.65,22.0,22.0,22.28,2280800.0,50826195000.0,0.0,0.0,-0.3,-0.3,-1.3453
DIG,2021-07-20,15:07:02,HOSE,STOCK,22.0,23.5,20.5,22.1,22.5,21.1,22.3,21.76,22.1,22.5,21.1,22.3,21.76,3168200.0,68939105000.0,235000.0,5052500000.0,0.3,0.3,1.3636
DIG,2021-07-19,15:07:02,HOSE,STOCK,23.65,25.3,22.0,22.65,23.5,22.0,22.0,22.73,22.65,23.5,22.0,22.0,22.73,5933700.0,134850180000.0,23400.0,561600000.0,-1.65,-1.65,-6.9767
DIG,2021-07-16,15:07:02,HOSE,STOCK,22.95,24.55,21.35,22.95,23.8,22.9,23.65,23.42,22.95,23.8,22.9,23.65,23.42,4053500.0,94934355000.0,0.0,0.0,0.7,0.7,3.0501
DIG,2021-07-15,15:07:01,HOSE,STOCK,22.75,24.3,21.2,22.35,23.3,22.35,22.95,22.92,22.35,23.3,22.35,22.95,22.92,1987800.0,45561065000.0,0.0,0.0,0.2,0.2,0.8791
DIG,2021-07-14,15:07:02,HOSE,STOCK,22.8,24.35,21.25,22.7,23.5,22.2,22.75,22.8,22.7,23.5,22.2,22.75,22.8,3196900.0,72891025000.0,0.0,0.0,-0.05,-0.05,-0.2193
DIG,2021-07-13,15:07:02,HOSE,STOCK,22.8,24.35,21.25,22.5,22.85,22.0,22.8,22.46,22.5,22.85,22.0,22.8,22.46,2159900.0,48521420000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-07-12,15:07:01,HOSE,STOCK,23.5,25.1,21.9,23.1,23.1,21.9,22.8,22.3,23.1,23.1,21.9,22.8,22.3,5701400.0,127138275000.0,655000.0,14796400000.0,-0.7,-0.7,-2.9787
DIG,2021-07-09,15:07:02,HOSE,STOCK,23.2,24.8,21.6,23.3,23.5,22.0,23.5,22.96,23.3,23.5,22.0,23.5,22.96,3355000.0,77020215000.0,0.0,0.0,0.3,0.3,1.2931
DIG,2021-07-08,15:07:02,HOSE,STOCK,22.5,24.05,20.95,23.0,24.0,22.85,23.2,23.42,23.0,24.0,22.85,23.2,23.42,4320900.0,101189535000.0,0.0,0.0,0.7,0.7,3.1111
DIG,2021-07-07,15:07:01,HOSE,STOCK,23.2,24.8,21.6,22.9,23.2,21.85,22.5,22.38,22.9,23.2,21.85,22.5,22.38,5843200.0,130773470000.0,655000.0,14737500000.0,-0.7,-0.7,-3.0172
DIG,2021-07-06,15:07:02,HOSE,STOCK,24.9,26.6,23.2,25.0,25.0,23.2,23.2,24.44,25.0,25.0,23.2,23.2,24.44,6108500.0,149272915000.0,25000.0,650000000.0,-1.7,-1.7,-6.8273
DIG,2021-07-05,15:07:01,HOSE,STOCK,25.5,27.25,23.75,25.5,25.55,24.8,24.9,25.0,25.5,25.55,24.8,24.9,25.0,4773800.0,119331770000.0,0.0,0.0,-0.6,-0.6,-2.3529
DIG,2021-07-02,15:07:02,HOSE,STOCK,25.95,27.75,24.15,26.1,26.1,25.5,25.5,25.69,26.1,26.1,25.5,25.5,25.69,4055600.0,104186320000.0,0.0,0.0,-0.45,-0.45,-1.7341
DIG,2021-07-01,15:07:01,HOSE,STOCK,25.65,27.4,23.9,25.65,26.0,25.4,25.95,25.64,25.65,26.0,25.4,25.95,25.64,3660900.0,93857550000.0,0.0,0.0,0.3,0.3,1.1696
DIG,2021-06-30,15:06:02,HOSE,STOCK,26.1,27.9,24.3,26.1,26.1,25.65,25.65,25.81,26.1,26.1,25.65,25.65,25.81,2660800.0,68671905000.0,70000.0,1715000000.0,-0.45,-0.45,-1.7241
DIG,2021-06-29,15:06:01,HOSE,STOCK,26.4,28.2,24.6,26.5,26.5,26.0,26.1,26.19,26.5,26.5,26.0,26.1,26.19,2988800.0,78262160000.0,0.0,0.0,-0.3,-0.3,-1.1364
DIG,2021-06-28,15:06:02,HOSE,STOCK,25.6,27.35,23.85,25.55,26.5,25.4,26.4,25.92,25.55,26.5,25.4,26.4,25.92,6787100.0,175954695000.0,360000.0,9397200000.0,0.8,0.8,3.125
DIG,2021-06-25,15:06:02,HOSE,STOCK,25.4,27.15,23.65,25.4,25.75,25.05,25.6,25.39,25.4,25.75,25.05,25.6,25.39,3732300.0,94760660000.0,0.0,0.0,0.2,0.2,0.7874
DIG,2021-06-24,15:06:02,HOSE,STOCK,25.7,27.45,23.95,25.6,25.9,25.2,25.4,25.5,25.6,25.9,25.2,25.4,25.5,4146700.0,105754230000.0,0.0,0.0,-0.3,-0.3,-1.1673
DIG,2021-06-23,15:06:02,HOSE,STOCK,26.7,28.55,24.85,26.6,26.65,25.65,25.7,26.01,26.6,26.65,25.65,25.7,26.01,7469200.0,194308620000.0,360000.0,9360000000.0,-1.0,-1.0,-3.7453
DIG,2021-06-22,15:06:01,HOSE,STOCK,26.9,28.75,25.05,27.1,27.2,26.5,26.7,26.85,27.1,27.2,26.5,26.7,26.85,3702100.0,99388400000.0,0.0,0.0,-0.2,-0.2,-0.7435
DIG,2021-06-21,15:06:02,HOSE,STOCK,27.05,28.9,25.2,27.0,27.35,26.75,26.9,27.07,27.0,27.35,26.75,26.9,27.07,5415900.0,146634140000.0,0.0,0.0,-0.15,-0.15,-0.5545
DIG,2021-06-18,15:06:02,HOSE,STOCK,26.3,28.1,24.5,26.4,27.5,26.0,27.05,26.88,26.4,27.5,26.0,27.05,26.88,10892800.0,292783870000.0,0.0,0.0,0.75,0.75,2.8517
DIG,2021-06-17,15:06:01,HOSE,STOCK,26.3,28.1,24.5,25.5,26.6,25.5,26.3,26.11,25.5,26.6,25.5,26.3,26.11,4574800.0,119438470000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-06-16,15:06:03,HOSE,STOCK,26.2,28.0,24.4,26.4,27.15,26.2,26.3,26.58,26.4,27.15,26.2,26.3,26.58,7697300.0,204584785000.0,1400000.0,39200000000.0,0.1,0.1,0.3817
DIG,2021-06-15,15:06:02,HOSE,STOCK,25.5,27.25,23.75,25.5,26.4,25.15,26.2,25.74,25.5,26.4,25.15,26.2,25.74,5490100.0,141301005000.0,0.0,0.0,0.7,0.7,2.7451
DIG,2021-06-14,15:06:03,HOSE,STOCK,25.2,26.95,23.45,25.3,25.9,25.0,25.5,25.39,25.3,25.9,25.0,25.5,25.39,4313300.0,109504220000.0,0.0,0.0,0.3,0.3,1.1905
DIG,2021-06-11,15:06:02,HOSE,STOCK,24.7,26.4,23.0,24.7,25.5,24.5,25.2,24.92,24.7,25.5,24.5,25.2,24.92,5915700.0,147414485000.0,0.0,0.0,0.5,0.5,2.0243
DIG,2021-06-10,15:06:03,HOSE,STOCK,25.85,27.65,24.05,25.5,25.7,24.5,24.7,25.01,25.5,25.7,24.5,24.7,25.01,7400000.0,185068510000.0,0.0,0.0,-1.15,-1.15,-4.4487
DIG,2021-06-09,15:06:02,HOSE,STOCK,26.1,27.9,24.3,25.6,26.05,24.5,25.85,25.44,25.6,26.05,24.5,25.85,25.44,6433300.0,163677565000.0,25800.0,719820000.0,-0.25,-0.25,-0.9579
DIG,2021-06-08,15:06:01,HOSE,STOCK,26.95,28.8,25.05,27.5,28.2,26.0,26.1,27.25,27.5,28.2,26.0,26.1,27.25,7883400.0,214835630000.0,0.0,0.0,-0.85,-0.85,-3.154
DIG,2021-06-07,15:06:03,HOSE,STOCK,32.65,34.9,30.4,32.85,32.9,30.4,31.5,31.91,28.077,28.12,25.983,26.923,27.273,7216200.0,230256810000.0,0.0,0.0,-1.15,-0.9829,-3.5222
DIG,2021-06-04,15:06:02,HOSE,STOCK,32.65,34.9,30.4,32.2,33.0,32.2,32.65,32.71,27.521,28.205,27.521,27.906,27.957,7540200.0,246655135000.0,0.0,0.0,0.0,0.0,0.0
DIG,2021-06-03,15:06:01,HOSE,STOCK,31.6,33.8,29.4,32.0,32.4,31.5,32.15,31.93,27.35,27.692,26.923,27.479,27.291,7911900.0,252600375000.0,0.0,0.0,0.55,0.4701,1.7405
DIG,2021-06-02,15:06:04,HOSE,STOCK,32.5,34.75,30.25,32.2,32.7,31.3,31.6,32.06,27.521,27.949,26.752,27.008,27.402,7367900.0,236244745000.0,0.0,0.0,-0.9,-0.7692,-2.7692
DIG,2021-06-01,15:06:03,HOSE,STOCK,31.9,34.1,29.7,32.1,33.5,32.1,32.5,32.75,27.436,28.632,27.436,27.778,27.991,5572300.0,182476980000.0,0.0,0.0,0.6,0.5128,1.8809
DIG,2021-05-31,15:05:01,HOSE,STOCK,31.45,33.65,29.25,31.2,32.0,30.45,31.9,31.22,26.667,27.35,26.026,27.265,26.684,7717600.0,240943920000.0,0.0,0.0,0.45,0.3846,1.4308
DIG,2021-05-28,15:05:02,HOSE,STOCK,31.0,33.15,28.85,31.7,31.9,31.15,31.45,31.49,27.094,27.265,26.624,26.88,26.914,5309000.0,167172760000.0,0.0,0.0,0.45,0.3846,1.4516
DIG,2021-05-27,15:05:02,HOSE,STOCK,30.2,32.3,28.1,30.2,32.0,30.2,31.0,31.09,25.812,27.35,25.812,26.496,26.573,8583300.0,266870720000.0,50000.0,1615000000.0,0.8,0.6838,2.649
DIG,2021-05-26,15:05:02,HOSE,STOCK,29.55,31.6,27.5,29.35,30.5,29.2,30.2,29.97,25.085,26.068,24.957,25.812,25.615,8263200.0,247671230000.0,0.0,0.0,0.65,0.5556,2.1997
DIG,2021-05-25,15:05:03,HOSE,STOCK,30.1,32.2,28.0,30.3,30.6,29.55,29.55,29.96,25.897,26.154,25.256,25.256,25.607,6398800.0,191692205000.0,0.0,0.0,-0.55,-0.4701,-1.8272
DIG,2021-05-24,15:05:02,HOSE,STOCK,28.15,30.1,26.2,28.15,30.1,28.15,30.1,29.41,24.06,25.726,24.06,25.726,25.137,13356900.0,392762445000.0,0.0,0.0,1.95,1.6666,6.9272
DIG,2021-05-21,15:05:02,HOSE,STOCK,27.6,29.5,25.7,27.8,28.5,27.5,28.15,28.05,23.761,24.359,23.504,24.06,23.974,5507700.0,154476300000.0,0.0,0.0,0.55,0.4701,1.9928
DIG,2021-05-20,15:05:02,HOSE,STOCK,26.5,28.35,24.65,26.45,27.7,26.2,27.6,26.99,22.607,23.675,22.393,23.59,23.068,4162400.0,112329325000.0,0.0,0.0,1.1,0.9402,4.1509
DIG,2021-05-19,15:05:03,HOSE,STOCK,27.1,28.95,25.25,26.6,26.95,26.3,26.5,26.49,22.735,23.034,22.479,22.649,22.641,5388000.0,142738145000.0,0.0,0.0,-0.6,-0.5128,-2.214
DIG,2021-05-18,15:05:03,HOSE,STOCK,28.0,29.95,26.05,27.9,28.0,27.0,27.1,27.4,23.846,23.932,23.077,23.162,23.419,4099800.0,112348315000.0,0.0,0.0,-0.9,-0.7692,-3.2143
DIG,2021-05-17,15:05:03,HOSE,STOCK,28.6,30.6,26.6,28.6,28.9,27.8,28.0,28.23,24.444,24.701,23.761,23.932,24.128,3421000.0,96588765000.0,153000.0,4681800000.0,-0.6,-0.5128,-2.0979
DIG,2021-05-14,15:05:02,HOSE,STOCK,28.05,30.0,26.1,28.05,29.0,27.9,28.6,28.47,23.974,24.786,23.846,24.444,24.333,6557900.0,186711060000.0,0.0,0.0,0.55,0.4701,1.9608
DIG,2021-05-13,15:05:02,HOSE,STOCK,28.15,30.1,26.2,28.1,28.5,27.9,28.05,28.22,24.017,24.359,23.846,23.974,24.12,4119800.0,116276355000.0,0.0,0.0,-0.1,-0.0855,-0.3552
DIG,2021-05-12,15:05:02,HOSE,STOCK,27.7,29.6,25.8,27.9,28.3,27.6,28.15,27.95,23.846,24.188,23.59,24.06,23.889,3816800.0,106668325000.0,0.0,0.0,0.45,0.3846,1.6245
DIG,2021-05-11,15:05:02,HOSE,STOCK,26.9,28.75,25.05,26.8,28.5,26.7,27.7,27.78,22.906,24.359,22.82,23.675,23.744,7519400.0,208915095000.0,30000.0,751500000.0,0.8,0.6838,2.974
DIG,2021-05-10,15:05:02,HOSE,STOCK,27.05,28.9,25.2,26.8,27.35,26.45,26.9,26.92,22.906,23.376,22.607,22.991,23.008,2803400.0,75463420000.0,0.0,0.0,-0.15,-0.1282,-0.5545
DIG,2021-05-07,15:05:03,HOSE,STOCK,27.8,29.7,25.9,27.8,27.9,26.85,27.05,27.33,23.761,23.846,22.949,23.12,23.359,2877300.0,78650445000.0,0.0,0.0,-0.75,-0.641,-2.6978
DIG,2021-05-06,15:05:02,HOSE,STOCK,27.4,29.3,25.5,27.4,28.3,27.2,27.8,27.96,23.419,24.188,23.248,23.761,23.897,4692300.0,131190260000.0,0.0,0.0,0.4,0.3419,1.4599
DIG,2021-05-05,15:05:02,HOSE,STOCK,27.0,28.85,25.15,27.2,27.55,27.15,27.4,27.33,23.248,23.547,23.205,23.419,23.359,3565600.0,97458690000.0,0.0,0.0,0.4,0.3419,1.4815
DIG,2021-05-04,15:05:02,HOSE,STOCK,26.75,28.6,24.9,26.0,27.35,25.9,27.0,26.75,22.222,23.376,22.137,23.077,22.863,2559400.0,68453860000.0,0.0,0.0,0.25,0.2137,0.9346
